id,name,biz_url,street,city,postal_code,state_iso,country_iso,category_id,sub_category_id,description,payment_methods,franchise,updated,plan_id,hide_address,billing_period,is_chain_business,archived_at
160996,Michael Sullivan - State Farm Insurance Agent,http://www.mikesullivan1.com/,2708 Santa Barbara Boulevard #120,Cape Coral,33914,FL,US,7,1718,"Villanova University, B.S. University of Massachusetts, MEd Pinellas County Math Teacher of the Year - 2001 Annual Full Scholarship to Edison College We Speak:Spanish Serving Auto Insurance needs for the state of Florida Happy to help out with out of state Transfers Offering Auto insurance, Home Insurance Offering Life Insurance Free Quotes on Auto, Life, and Home Insurance Focus on Out of State Transfers to Lee & Collier County Offering Renters Insurance, Commercial Insurance",{},f,f,23,f,3,f,26/09/19
143795,Bonita Dental,https://www.bonitadental.net,6906 Airline Dr. Suite 106,Houston,77076,TX,US,8,173,"At Bonita Dental, our goal is to provide top quality comprehensive dental services as well as specialty dental services to all patients of all ages. We use the best equipment and latest technology to ensure you receive the best possible treatment. Our Professional team is dedicated to exceed your expectations because we know how important your smile is for you.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,19/04/20
160913,Hall Roofing and Construction,https://www.hallroofing.com/,110 South Lampasas Street Suite #2,Round Rock,78664,TX,US,9,263,"Hall Roofing and Construction is a full-service roofing contractor. Hall Roofing and Construction is also committed to being an earth-friendly company. Asphalt shingles which we remove during a tear-off are recycled into reusable product, along with any other debris that has recycle potential. We frequently work with realtors, banks and investors in preparing homes for sale or lease.",{},f,f,23,f,1,f,26/09/19
158847,"Sugarman & Sugarman, P.C.",https://www.sugarman.com/,800 Boylston Street 30th Floor,Boston,2199,MA,US,13,356,"For over 50 years, SUGARMAN's personal injury lawyers have represented the injured and their families in Massachusetts. SUGARMAN's attorneys regularly achieve ground-breaking verdicts, awards, and settlements. We have also helped shape the landscape of personal injury law through precedent-setting cases in Massachusetts' Appellate Courts. Through it all, we never forget that we work for you.You deserve the best legal representation available. When you call, you speak with one of our principals. All new clients do – and that's just the beginning. Call us and tell us your story.",{},f,f,23,f,1,f,26/09/19
158803,Ski Butlers,https://www.skibutlers.com/park-city-ski-rentals,1821 Sidewinder Dr,Park City,84060,UT,US,10,283,"Ski Butlers Park City delivers ski and snowboard rentals to the entire Park City region, including Park City Mountain Resort, Deer Valley Resort and Canyons Resort. As featured in The New York Times, The Wall Street Journal, SKI and Outside Magazines, you'll love the convenience of the preferred Park City ski rental delivery service! Let our Park City ski rental technicians custom fit you in the comfort of the your lodging accommodations, offer you support during your ski rental and pick-up your equipment on the last day. It is far and away the easiest way to rent your ski and snowboard equipment in the Park City area. Book today or contact us with any questions.",{},f,f,23,f,1,f,26/09/19
161010,Dave Harden - State Farm Insurance Agent,https://www.ddharden.com/,5950 Bethelview Road Ste 100,Cumming,30040,GA,US,7,1718,"Dave Harden provides insurance services to local residents and businesses. This agency offers auto insurance, homeowners insurance, property insurance, life insurance, liability insurance, business insurance & much more (boats, motorcycles etc.). Dave helps get the best coverage throughout Georgia with a strong presence in Cumming, Forsyth County, Dawson County, East Cherokee County, Gwinnett County and North Fulton County. Dave invites you to meet with him at his Cumming (30040) office or at a location that is more convenient. Feel free to call or email. We'll help you understand your options for car insurance, home insurance, condominium insurance, renters insurance, rental dwelling insurance, other personal or small business insurance needs. As a local business owner, Dave is proud to be a good neighbor!",{},f,f,23,f,3,f,26/09/19
161542,Lawrence Neal - State Farm Insurance Agent,https://www.lawrenceneal.com/?cmpid=ICK7_BLM_0001,15037 E Colfax Ave Ste K,Aurora,80011,CO,US,7,1718,"Lawrence Neal provides insurance services to local residents businesses. This agency offers auto insurance, homeowners insurance, property insurance, life insurance, health insurance, business insurance, commercial insurance & much more (boats, motorcycles etc.). Lawrence helps clients get the best coverage throughout Colorado including Arapahoe County, Adams County & Douglas County with a strong presence in Aurora, Stapleton, & Lowrey. Lawrence invites you to meet with him at his Aurora (80011) office or at a location that is more convenient. We'll help you understand your options for car insurance, home insurance, restaurant insurance or any other personal or small business insurance needs. Let us give you a free quote today!",{},f,f,23,f,3,f,26/09/19
160912,Ski Butlers,https://www.skibutlers.com/jackson-hole-ski-rentals/,4030 North Lake Creek Drive,Wilson,83014,WY,US,10,283,"Ski Butlers Jackson Hole delivers ski rentals to the entire Jackson Hole area, including Teton Village, Wilson and the town of Jackson. Ski Butlers is Jackson Hole's premiere ski rental delivery company. Let our expert Jackson ski rental technicians custom fit you in the comfort of your own accommodations. We'll bring all the sizes you need - including extra boots to ensure that perfect fit and the best equipment at the same or lower prices than many of Jackson Hole's ski and snowboard rental shops! Experience the Jackson Hole ski rental and Jackson Hole snowboard rental service that has everyone talking.",{},f,f,23,f,1,f,26/09/19
122898,"Stevens Excavation, LLC",http://www.stevensexcavationllc.com/,15 Stevens Ln,Otego,13825,NY,US,9,248,"When you’re in need of excavating services, you want to work with a professional company that has experience in a variety of jobs and areas of expertise. We are excavating professionals who have worked with a wide range of residential and commercial customers on jobs large and small.",{},f,f,23,f,1,f,30/11/19
147748,Fast Care Center at Weil Foot & Ankle Institute,https://www.yourilpodiatrist.com,1565 N LaSalle Dr,Chicago,60610,IL,US,8,196,Weil Foot & Ankle Institute located in Chicago IL is the leading provider of podiatric services. If you are looking for an outstanding podiatrist in Chicago then look no further than Weil Foot & Ankle Institute in Chicago IL!,{},f,f,23,f,1,f,01/02/20
164788,Megna Granite And Marble Inc,http://www.megnagranitemarble.ca/,219 Wilkinson Rd #2,Brampton,L6T 4M2,ON,CA,9,450,"Megna Granite And Marble Inc is a Family Owned Kitchen Furniture Shop located in Brampton, ON since 2007. We specialize in Granite Countertops, Quartz Countertops, Granite Countertop Installation, Quartz Countertop Installation, Stainless Steel Kitchen Sinks, Porcelain Bathroom Sink, Stainless Steel Kitchen Sink Installation, Porcelain Bathroom Sink Installation, Backsplashes, Backsplash Installation, Kitchen Renovator Service & much more. Megna takes pride in offering some of the finest cultured marble granite and quartz and countertop materials available in the market today. Each of the products comes with their own specific warranty when purchased and installed. We invite you to tour our site, and visit our one-of-a-kind showroom.",{Cash},f,f,23,f,1,f,20/02/20
166146,Professional Installed Floors LLC,https://www.proinstalledfloors.com/,"3372 Canton Road, Suite 102",Marietta,30066,GA,US,9,231,"At Professional Installed Floors, our secret to success really isn’t much of a secret. We take a lot of pride in having built up a local family business the right way – one happy customer at a time. We treat every single project like it is our own house and give it our very best.","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,21/02/20
130924,Jake's Fireworks,https://www.jakesfireworks.com/stores/ar/bethel-heights,5993 N Thompson,Bethel Heights,72764,AR,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130926,Jake's Fireworks,https://www.jakesfireworks.com/stores/ar/centerton,920 E. Centerton Blvd,Centerton,72719,AR,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130927,Jake's Fireworks,https://www.jakesfireworks.com/stores/ar/greenwood-0,2330 W. Center,Greenwood,72936,AR,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130940,Jake's Fireworks,https://www.jakesfireworks.com/stores/in/indianapolis-superstore,7720 Old Trails Rd,Indianapolis,46219,IN,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130941,Jake's Fireworks,https://www.jakesfireworks.com/stores/ia/davenport,3514 N. Brady St.,Davenport,52806,IA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130950,Jake's Fireworks,https://www.jakesfireworks.com/stores/ks/chanute,2802 S Santa Fe Ave,Chanute,66720,KS,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130953,Jake's Fireworks,https://www.jakesfireworks.com/stores/mo/joplin,5325 N Main Street Rd,Joplin,64801,MO,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130961,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/norman,17824 S Sooner Rd,Norman,73071,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130966,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/catoosa-tulsa,16115 E Skelly Dr,Tulsa,74116,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130968,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/stillwater-1,3606 S. Perkins Rd.,Stillwater,74074,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
131011,Jake's Fireworks,https://www.jakesfireworks.com/stores/mi/grand-rapids,4190 Lake Michigan Dr NW,Grand Rapids,49534,MI,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130955,Jake's Fireworks,https://www.jakesfireworks.com/stores/mi/auburn-hills-superstore,4259 Joslyn Rd,Orion,48359,MI,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130956,Jake's Fireworks,https://www.jakesfireworks.com/stores/mi/holland,839 Washington Ave,Holland,49423,MI,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130958,Jake's Fireworks,https://www.jakesfireworks.com/stores/mi/muskegon,1490 E Apple Ave,Muskegon,49442,MI,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130938,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/macon-mercer-university-drive,3377 Mercer University Dr,Macon,31204,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130933,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/st-marys-kingsland,6412 GA-40,Saint Marys,31558,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130936,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/riverdale,7012 GA-85,Riverdale,30274,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130937,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/macon-gray-hwy,1406 Gray Hwy,Macon,31211,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130932,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/douglasville,5483 Westmoreland Plaza,Douglasville,30134,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130930,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/buford,928 Gainesville Hwy,Buford,30518,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130935,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/augusta,2501 Reynolds Industrial Rd,Augusta,30907,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130939,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/albany,2814 Old Dawson Rd,Albany,31707,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130928,Jake's Fireworks,https://www.jakesfireworks.com/stores/ga/kennesaw,4299 Bells Ferry Rd,Kennesaw,30144,GA,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,"{Visa,""Master Card"",""American Express"",Cash}",f,f,23,f,1,f,30/01/20
130963,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/ponca-city,1505 E Hubbard Rd,Ponca City,74604,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130947,Jake's Fireworks,https://www.jakesfireworks.com/stores/ks/pittsburg,3002 N Broadway St,Pittsburg,66762,KS,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130964,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/bartlesville,3434 SE Washington Blvd,Bartlesville,74006,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130962,Jake's Fireworks,https://www.jakesfireworks.com/stores/ok/edmond,401 E Waterloo Rd,Edmond,73034,OK,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130954,Jake's Fireworks,https://www.jakesfireworks.com/stores/mo/nevada,2605 E Austin Blvd,Nevada,64772,MO,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
130943,Jake's Fireworks,https://www.jakesfireworks.com/stores/ks/topeka-17th-st,4444 NW 17th St,Topeka,66618,KS,US,11,1724,Jake's Fireworks carries the biggest selection of fireworks in the area. Our prices are the most competitive in the industry and our world renown product speaks for itself. We carry the biggest and best fireworks available in the United States.,{},f,f,23,f,1,f,30/01/20
169799,Charleston Kitchen and Bath Services,http://www.charlestonkitchenandbathservices.com/,7148 Cross County Rd A9,Charleston,29418,SC,US,11,1776,"At Charleston Kitchen and Bath Services, we are your one-stop-shop for all of your cabinet needs. We have decades of experience and have completed hundreds of jobs throughout the Tri-County area. We always provide quality results, which has earned us a trustworthy reputation among the residents of the local area. In fact, most of our business comes from repeat customers and references. We work with residential and commercial clients and our services extend farther than cabinets. We assist with remodeling projects, building custom bookcases and much more. To find out more information, contact us today. We will gladly answer any questions that you may have.",{},f,f,23,f,1,f,20/03/20
107203,Mind Map Creative,https://mindmapcreative.com,117-E Elk Dr,Murrells Inlet,29576,SC,US,13,539,"With over 15 years of website design and digital marketing experience, we've learned a lot about what it means to be strategic in the digital marketing arena. Anyone can throw money at a marketing campaign project but being able to identify an audience, discover where they invest their time and optimizing the path to get that campaign in front of customers that need your services and not the other way around, is what separates Mind Map from their competitors. We form partnerships with businesses so that they receive the maximum return without the maximum investment.","{Visa,""American Express"",""Master Card""}",f,f,23,f,12,f,14/02/20
121159,Driftwoods Seafood and Steak,http://driftwoodsseafoodandsteak.com,10799 SC-707,Murrells Inlet,29576,SC,US,15,431,"Being a family-owned and operated business, we’re able to offer you that personal touch you'd expect from family. Our goal is to make all of our customers happy. At Driftwoods Seafood & Steak, we really care about the food we serve and your satisfaction is our top concern. We look forward to seeing and serving your family soon!","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,12,f,14/02/20
109465,The Admiral's Flagship,http://theadmiralsflagship.com,4664 Highway 17 Business,Murrells Inlet,29576,SC,US,15,431,"At Admiral’s Flagship, our focus is on quality. All our produce is locally-sourced and fresh from the market. As one of the first all-you-can-eat buffets in South Carolina, you have your choice pick of every seafood in the ocean, including Crab Legs, Haddock, and Raw Oysters. We are also well-known for our salad bar, homemade desserts, and fresh-cut steaks. Our friendly staff is committed to your full satisfaction. Whether you’re visit us for a business dinner or a family gathering, our restaurant is the perfect spot for all occasions, so welcome aboard the Admiral’s Flagship!","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,12,f,14/02/20
170771,Allure Medical,https://www.alluremedical.com/locations/michigan/clarkston/,7300 Dixie Hwy Suite 200,Clarkston,48346,MI,US,4,110,"Allure Medical’s Clarkston location offers a variety of services, including: Vein Treatment Magic Lift, Botox, Filler Coolsculpting Hormone Replacement Therapy Cosmetic Lasers Stop by our office today for your consultation!",{},f,f,23,f,1,f,01/08/19
162675,Carmine's,http://carmines.restaurant,2477 Fort Union Blvd,Salt Lake City,84121,UT,US,15,418,"Italian fine dining at its best. Enjoy a rich flavored experience served the European style. Exclusive service, flavorful meals and incredible wine selection. Chef Carmine creates little gems from the roots of traditional cooking from his home town in Italy. Ingredients are hand picked and cooked to perfection to give you the most authentic Italian experience you can have in the heart of Utah.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,30/05/19
164779,My Gym St. Vital,https://www.mygym.com/stvital,1586 St Mary's Rd,Winnipeg,R2M 3W4,MB,CA,1,28,"My Gym was born out of our passion to teach children in a fun, physically engaging environment. We are a Kids Gym and offer a wide range of services including Kids Gymnastics, Children's Activities, Fitness For Children, Kids Fitness, Children's Camp, Birthday Parties, Children Events, Day Care Events, Corporate Kids Events, Toddler Gymnastics Classes, Family Fun, Summer Gymnastics Camp, Activities For Kids, Children Weight Loss & more. We delighted in seeing children's eyes light up for all those incredible milestones, from the tentative first steps to tumbling down soft mats. Sharing the parents’ excitement at their children’s accomplishments was the high point of our day. Our goal: To create an environment where children feel loved and supported so their self-esteem and confidence can flourish. Now, more than 35 years later, we’re proud to say that all children of all abilities can succeed and thrive at My Gym.","{Visa,""American Express"",""Master Card"",Cash}",f,f,23,f,1,f,17/07/19
127721,Dave Beenblossom Cabinets & Construction,http://beenblossomcabinets.com/,217 Main St,Janesville,50647,IA,US,9,623,"Licensed and insured, family owned and operated company with over 20 years of experience specializing in general contracting, custom cabinet making, home remodeling, custom bathrooms, new home construction and custom design services.",{},f,f,23,f,1,f,30/04/19
146346,Northeast Lightning Protection LLC,http://www.northeastlightning.com,10 Peters Rd,Bloomfield,6002,CT,US,13,442,Northeast Lightning Protection LLC located in Bloomfield CT is the leading provider of lightening protection services. If you are looking for an outstanding electrical engineer in Bloomfield then look no further than Northeast Lightning Protection LLC!,{},f,f,23,f,1,f,01/05/19
131639,Unleashed Performance,http://www.unleashedperformancedyno.com/,405 Coolidge St,Glenwood,51534,IA,US,3,455,"Licensed and insured, solely owned and operated company with over 8 years of experience specializing in dyno testing, diagnostics, engine building, machine shop servicse, tune ups, dyno services, auto repair, mechanic and hot rod shop services. Saturday and Sunday's are by appointment. Call to find availability.",{},f,f,23,f,1,f,30/05/19
160999,Global Document Services,https://www.gdocservices.com/,1333 New Road #3,Northfield,8225,NJ,US,11,319,"We know that different types of professionals possess unique sets of needs. Whether you manage a law firm, a private medical practice, or an accounting firm, the ethical guidelines that dictate your client / patient file retention requirements vary by time, confidentiality, and accessibility. Secure file storage and destruction is not just expected by your clients, but required by your state as part of your duty as a licensed professional. For more information, visit our website or give us a call today.",{},f,f,23,f,1,f,20/05/19
167778,Nature's Way Medicine,https://natureswaymedicine.com/,131 N 4th Street,Philadelphia,19106,PA,US,8,625,"At Nature’s Way Medicine, we provide patients with comprehensive assessments for medical marijuana treatment for ailments that traditional medical care has failed to improve. Started by an experienced family doctor board certified in internal medicine and medical marijuana specialist. Grounded by a deep understanding of scientific literature, tremendous success rates using dronabinol, a synthetic marijuana derivative, our doctors are dedicated to incorporating medical marijuana into primary care for eligible patients. Connect with medical marijuana physicians and learn the benefits of medical cannabis. Nature’s Way Medicine offers medical marijuana evaluations in Delaware and Pennsylvania. For more information, visit our website or give us a call today.",{},f,f,23,f,1,f,20/05/19
164870,High Line Active,https://www.highlineactive.com.au,1/7 Almeida Crescent,South Yarra,3141,VIC,AU,8,615,"Expert diagnosis and treatment for sports, spinal and musculoskeletal pain and injury. A consultation involves treating your pain plus determining the original cause of your problem to prevent recurrence. Manual joint and muscle mobilisation, stretching, acupuncture, real-time ultrasound are just some of the treatments which may be used.",{},f,f,23,f,1,f,12/02/19
132637,Integrity First Computer Services,https://www.integritybest.com/,7243 Thoreau Circle,Atlanta,30349,GA,US,11,306,"Since 2000, Integrity First Computer Services has become a well-known Computer Repair Service in Atlanta. What started out as a hobby has now become our passion and we're delighted to share it with you. We offer quality repairs at affordable prices. Our intense passion for fixing what’s broken has brought us to the forefront of the repair industry, and our impeccable results have kept us there.",{},f,f,23,f,1,f,27/04/20
165556,D. Henriksen Contracting & Construction,http://www.henriksencontracting.ca/,5811 Oliver Drive,Richmond,V6V 2P1,BC,CA,9,623,"D. Henriksen Contracting & Construction is a licensed and insured, family owned and operated company with over 40 years of experience specializing in kitchens, bathrooms, Renovations, Project Management, Remodeling and more. We work 7 days a week, Saturday and Sunday by appointment. You can also reach us to our office line: 604-525-7744.",{},f,f,23,t,1,f,28/02/19
133426,1st American Home Inspections,http://1stamericanhomeinspections.com/,"2657G ANNAPOLIS RD #209,",Hanover,21076,MD,US,14,624,"With over 30 years of experience in new construction, remodeling and property management, we know what to look for. Every home inspection performed by 1st American Home Inspections comes loaded with value: - A thorough inspection of the home from top to bottom - A digital report delivered within 24 hours - High quality digital pictures - Detailed explanations and when appropriate, recommendations - 5 Year Roof Leak Repair Coverage - 1 Year Warranty with Termite Inspection - 90 Day Mold Safe Warranty - 90 Day Sewer Warranty - 90 day structural and mechanical warranty - Licensed by the State of Maryland - Certified Mold Inspector - NRPP Certified for Radon Testing and Analysis - Member AARST - Certified and Accredited by the Maryland Department of the Environment - Schedule online with the phone app or desktop 24 hours a day - Referring agents are indemnified by our professional liability insurance - Free marketing for agents",{Visa},f,f,23,f,1,f,22/11/19
167187,Glaze Donuts,http://www.glazeartisan.com,554 Passaic Avenue,West Caldwell,7006,NJ,US,17,480,"Hand-crafted artisan donuts and waffles with organic fair-trade coffee & tea in Northern NJ. Donut Towers Catering for: Weddings, Birthdays, Graduation parties, Bar and Bat Mitzvah's, Sweet 16's, Quinceanera's, Corporate events, and more! 🍩☕","{Visa,""American Express"",""Master Card""}",f,f,23,f,1,f,28/02/19
148706,Legacy Dance Studio LLC,http://www.legacydancefranklin.com/,29173 Northwestern Hwy,Southfield,48034,MI,US,1,17,"We believe in teaching students by sharing our individual enthusiasm for dance, dedication to the arts, and our sheer determination to succeed. Our staff is compiled of an eclectic collaboration of artists who have professional experience in every aspect of the performing arts and in all genres. We offer classes in Ballet, Tap, Jazz, Hip Hop, Lyrical, Modern, Contemporary, Pointe, Tumbling and all levels of Competition for students ages 3 through adult at beginner through advance levels. We'd love to meet you and have you join our dance family!",{},f,f,23,f,1,f,28/02/19
157665,Abundant Wellness Center,https://www.abundantwellness.net/,94 Chicopee St,Chicopee,1013,MA,US,8,1850,"Abundant Wellness Center is committed to the delivery of quality services, workshops, classes and metaphysical merchandise that educates, heals, transforms and inspires our community and nurtures the world. The award winning therapists, practitioners and associates combine their best efforts to insure all services are professionally given with respect and sensitivity to every client and friend of the Abundant Wellness Center.",{},f,f,23,f,1,f,28/02/19
161396,Sunshine Cater LLC,,8489 Willows Terrace,Riverdale,30274,GA,US,6,152,"Sunshine Cater LLC is a licensed and insured, family owned and operated company with over 1 year of experience, specializing in Catering, catering for all occasions,corporate parties ,birthday's,anniversaries,weddings,baby showers,funerals ,graduation,and any other special occasion and much more!",{},f,f,23,f,1,f,28/02/19
164025,Maria's Restaurante,,1515 est lake st suite 103,Minneapolis,55407,MN,US,15,1792,"Restaurant Maria is a licensed and insured,family owned and operated company with over 2 years or experience specializing as a Mexican Restaurant serving american breakfast, mexican tortas, quesadillas, burrito and much more.",{},f,f,23,f,1,f,28/02/19
136908,CDE Security Solutions & Automation,https://www.cdetechsolutions.com,1205 Texas Star Pkwy Ste 120,Euless,76040,TX,US,9,264,"CDE Tech Solutions is a full Commercial and Residential Concierge service provider with top quality engineers who have a keen interest in customer satisfaction. The dreams and desires of the users we support are the focal point of all we do, and we adapt our approaches and techniques accordingly.","{Visa,""American Express""}",f,f,23,f,1,f,13/04/19
135831,Club Cat Hotel Corporation,http://clubcat.ca/,1794 176th st,SURREY,V3Z 9W3,BC,CA,12,332,"Club Cat is a small, custom-designed luxury hotel serving felines in Surrey, BC and its surrounding areas. Offering 5-paw accommodations designed to meet the boarding requirements of your favorite pets, our cat hotel is the purrfect home away from home for kittens and senior cats alike. APPOINTMENT ONLY",{},f,f,23,f,1,f,28/02/19
136162,Apex Dental,https://apexfamilydental.com/,641 W 9000 S Suite 1,Sandy,84070,UT,US,8,173,"At Apex Dental in Utah, we believe in patiently tailoring a dental care treatment plan to the individual needs of you and your family. We understand that dental care may not often be your number one priority, and that factors such as cost or dental anxiety may be preventing you from keeping up-to-date on treatment. At Apex Dental we have carefully crafted a dental care experience unlike any other, with top-of-the-line technology utilized by compassionate professionals in a comfortable environment. For more information, visit our website or give us a call today.",{},f,f,23,f,1,f,20/01/19
